    489,        -190.,          10.,          60.
    490,         -90.,         110.,           0.
    491,        -100.,         110.,           0.
    492,        -110.,         110.,           0.
    493,        -120.,         110.,           0.
    494,        -130.,         110.,           0.
    495,        -140.,         110.,           0.
    496,        -150.,         110.,           0.
    497,        -160.,         110.,           0.
    498,        -170.,         110.,           0.
    499,        -180.,         110.,           0.
    500,        -190.,         110.,           0.
    501,         -90.,         100.,           0.
    502,        -100.,         100.,           0.
    503,        -110.,         100.,           0.
    504,        -120.,         100.,           0.
    505,        -130.,         100.,           0.
    506,        -140.,         100.,           0.
    507,        -150.,         100.,           0.
    508,        -160.,         100.,           0.
    509,        -170.,         100.,           0.
    510,        -180.,         100.,           0.
    511,        -190.,         100.,           0.
    512,         -90.,          90.,           0.
    513,        -100.,          90.,           0.
    514,        -110.,          90.,           0.
    515,        -120.,          90.,           0.
    516,        -130.,          90.,           0.
    517,        -140.,          90.,           0.
    518,        -150.,          90.,           0.
    519,        -160.,          90.,           0.
    520,        -170.,          90.,           0.
    521,        -180.,          90.,           0.
    522,        -190.,          90.,           0.
    523,         -90.,          80.,           0.
    524,        -100.,          80.,           0.
    525,        -110.,          80.,           0.
    526,        -120.,          80.,           0.
    527,        -130.,          80.,           0.
    528,        -140.,          80.,           0.
    529,        -150.,          80.,           0.
    530,        -160.,          80.,           0.
    531,        -170.,          80.,           0.
    532,        -180.,          80.,           0.
    533,        -190.,          80.,           0.
    534,         -90.,          70.,           0.
    535,        -100.,          70.,           0.
    536,        -110.,          70.,           0.
    537,        -120.,          70.,           0.
    538,        -130.,          70.,           0.
    539,        -140.,          70.,           0.
    540,        -150.,          70.,           0.
    541,        -160.,          70.,           0.
    542,        -170.,          70.,           0.
    543,        -180.,          70.,           0.
    544,        -190.,          70.,           0.
    545,         -90.,          60.,           0.
    546,        -100.,          60.,           0.
    547,        -110.,          60.,           0.
    548,        -120.,          60.,           0.
    549,        -130.,          60.,           0.
    550,        -140.,          60.,           0.
    551,        -150.,          60.,           0.
    552,        -160.,          60.,           0.
    553,        -170.,          60.,           0.
    554,        -180.,          60.,           0.
    555,        -190.,          60.,           0.
    556,         -90.,          50.,           0.
    557,        -100.,          50.,           0.
    558,        -110.,          50.,           0.
    559,        -120.,          50.,           0.
    560,        -130.,          50.,           0.
    561,        -140.,          50.,           0.
    562,        -150.,          50.,           0.
    563,        -160.,          50.,           0.
    564,        -170.,          50.,           0.
    565,        -180.,          50.,           0.
    566,        -190.,          50.,           0.
    567,         -90.,          40.,           0.
    568,        -100.,          40.,           0.
    569,        -110.,          40.,           0.
    570,        -120.,          40.,           0.
    571,        -130.,          40.,           0.
    572,        -140.,          40.,           0.
    573,        -150.,          40.,           0.
    574,        -160.,          40.,           0.
    575,        -170.,          40.,           0.
    576,        -180.,          40.,           0.
    577,        -190.,          40.,           0.
    578,         -90.,          30.,           0.
    579,        -100.,          30.,           0.
    580,        -110.,          30.,           0.
    581,        -120.,          30.,           0.
    582,        -130.,          30.,           0.
    583,        -140.,          30.,           0.
    584,        -150.,          30.,           0.
    585,        -160.,          30.,           0.
    586,        -170.,          30.,           0.
    587,        -180.,          30.,           0.
    588,        -190.,          30.,           0.
    589,         -90.,          20.,           0.
    590,        -100.,          20.,           0.
    591,        -110.,          20.,           0.
    592,        -120.,          20.,           0.
    593,        -130.,          20.,           0.
    594,        -140.,          20.,           0.
    595,        -150.,          20.,           0.
    596,        -160.,          20.,           0.
    597,        -170.,          20.,           0.
    598,        -180.,          20.,           0.
    599,        -190.,          20.,           0.
    600,         -90.,          10.,           0.
    601,        -100.,          10.,           0.
    602,        -110.,          10.,           0.
    603,        -120.,          10.,           0.
    604,        -130.,          10.,           0.
    605,        -140.,          10.,           0.
    606,        -150.,          10.,           0.
    607,        -160.,          10.,           0.
    608,        -170.,          10.,           0.
    609,        -180.,          10.,           0.
    610,        -190.,          10.,           0.
    611,         -80.,         110.,          40.
    612,         -80.,         110.,          20.
    613,         -80.,         100.,          40.
    614,         -80.,         100.,          20.
    615,         -80.,          90.,          40.
    616,         -80.,          90.,          20.
    617,         -80.,          80.,          40.
    618,         -80.,          80.,          20.
    619,         -80.,          70.,          40.
    620,         -80.,          70.,          20.
    621,         -80.,          60.,          40.
    622,         -80.,          60.,          20.
    623,         -80.,          50.,          40.
    624,         -80.,          50.,          20.
    625,         -80.,          40.,          40.
    626,         -80.,          40.,          20.
    627,         -80.,          30.,          40.
    628,         -80.,          30.,          20.
    629,         -80.,          20.,          40.
    630,         -80.,          20.,          20.
    631,         -80.,          10.,          40.
    632,         -80.,          10.,          20.
    633,        -200.,         110.,          40.
    634,        -200.,         110.,          20.
    635,        -200.,         100.,          40.
    636,        -200.,         100.,          20.
    637,        -200.,          90.,          40.
    638,        -200.,          90.,          20.
    639,        -200.,          80.,          40.
    640,        -200.,          80.,          20.
    641,        -200.,          70.,          40.
    642,        -200.,          70.,          20.
    643,        -200.,          60.,          40.
    644,        -200.,          60.,          20.
    645,        -200.,          50.,          40.
    646,        -200.,          50.,          20.
    647,        -200.,          40.,          40.
    648,        -200.,          40.,          20.
    649,        -200.,          30.,          40.
    650,        -200.,          30.,          20.
    651,        -200.,          20.,          40.
    652,        -200.,          20.,          20.
    653,        -200.,          10.,          40.
    654,        -200.,          10.,          20.
    655,         190.,           0.,          20.
    656,         190.,           0.,          40.
    657,          90.,           0.,          40.
    658,          90.,           0.,          20.
    659,         100.,           0.,          40.
    660,         100.,           0.,          20.
    661,         110.,           0.,          40.
    662,         110.,           0.,          20.
    663,         120.,           0.,          40.
    664,         120.,           0.,          20.
    665,         130.,           0.,          40.
    666,         130.,           0.,          20.
    667,         140.,           0.,          40.
    668,         140.,           0.,          20.
    669,         150.,           0.,          40.
    670,         150.,           0.,          20.
    671,         160.,           0.,          40.
    672,         160.,           0.,          20.
    673,         190.,         120.,          20.
    674,         190.,         120.,          40.
    675,         180.,         120.,          20.
    676,         180.,         120.,          40.
    677,         170.,         120.,          20.
    678,         170.,         120.,          40.
    679,         160.,         120.,          20.
    680,         160.,         120.,          40.
    681,         150.,         120.,          20.
    682,         150.,         120.,          40.
    683,         140.,         120.,          20.
    684,         140.,         120.,          40.
    685,         130.,         120.,          20.
    686,         130.,         120.,          40.
    687,         120.,         120.,          20.
    688,         120.,         120.,          40.
    689,         110.,         120.,          20.
    690,         110.,         120.,          40.
    691,         100.,         120.,          20.
    692,         100.,         120.,          40.
    693,          90.,         120.,          20.
    694,          90.,         120.,          40.
    695,         190.,          10.,           0.
    696,         180.,          10.,           0.
    697,         170.,          10.,           0.
    698,         160.,          10.,           0.
    699,         150.,          10.,           0.
    700,         140.,          10.,           0.
    701,         130.,          10.,           0.
    702,         120.,          10.,           0.
    703,         110.,          10.,           0.
    704,         100.,          10.,           0.
    705,          90.,          10.,           0.
    706,         190.,          20.,           0.
    707,         180.,          20.,           0.
    708,         170.,          20.,           0.
    709,         160.,          20.,           0.
    710,         150.,          20.,           0.
    711,         140.,          20.,           0.
    712,         130.,          20.,           0.
    713,         120.,          20.,           0.
    714,         110.,          20.,           0.
    715,         100.,          20.,           0.
    716,          90.,          20.,           0.
    717,         190.,          30.,           0.
    718,         180.,          30.,           0.
    719,         170.,          30.,           0.
    720,         160.,          30.,           0.
    721,         150.,          30.,           0.
    722,         140.,          30.,           0.
    723,         130.,          30.,           0.
    724,         120.,          30.,           0.
    725,         110.,          30.,           0.
    726,         100.,          30.,           0.
    727,          90.,          30.,           0.
    728,         190.,          40.,           0.
    729,         180.,          40.,           0.
    730,         170.,          40.,           0.
    731,         160.,          40.,           0.
    732,         150.,          40.,           0.
    733,         140.,          40.,           0.
    734,         130.,          40.,           0.
    735,         120.,          40.,           0.
    736,         110.,          40.,           0.
    737,         100.,          40.,           0.
    738,          90.,          40.,           0.
    739,         190.,          50.,           0.
    740,         180.,          50.,           0.
    741,         170.,          50.,           0.
    742,         160.,          50.,           0.
    743,         150.,          50.,           0.
    744,         140.,          50.,           0.
    745,         130.,          50.,           0.
    746,         120.,          50.,           0.
    747,         110.,          50.,           0.
    748,         100.,          50.,           0.
    749,          90.,          50.,           0.
    750,         190.,          60.,           0.
    751,         180.,          60.,           0.
    752,         170.,          60.,           0.
    753,         160.,          60.,           0.
    754,         150.,          60.,           0.
    755,         140.,          60.,           0.
    756,         130.,          60.,           0.
    757,         120.,          60.,           0.
    758,         110.,          60.,           0.
    759,         100.,          60.,           0.
    760,          90.,          60.,           0.
    761,         190.,          70.,           0.
    762,         180.,          70.,           0.
    763,         170.,          70.,           0.
    764,         160.,          70.,           0.
    765,         150.,          70.,           0.
    766,         140.,          70.,           0.
    767,         130.,          70.,           0.
    768,         120.,          70.,           0.
    769,         110.,          70.,           0.
    770,         100.,          70.,           0.
    771,          90.,          70.,           0.
    772,         190.,          80.,           0.
    773,         180.,          80.,           0.
    774,         170.,          80.,           0.
    775,         160.,          80.,           0.
    776,         150.,          80.,           0.
    777,         140.,          80.,           0.
    778,         130.,          80.,           0.
    779,         120.,          80.,           0.
    780,         110.,          80.,           0.
    781,         100.,          80.,           0.
    782,          90.,          80.,           0.
    783,         190.,          90.,           0.
    784,         180.,          90.,           0.
    785,         170.,          90.,           0.
    786,         160.,          90.,           0.
    787,         150.,          90.,           0.
    788,         140.,          90.,           0.
    789,         130.,          90.,           0.
    790,         120.,          90.,           0.
    791,         110.,          90.,           0.
    792,         100.,          90.,           0.
    793,          90.,          90.,           0.
    794,         190.,         100.,           0.
    795,         180.,         100.,           0.
    796,         170.,         100.,           0.
    797,         160.,         100.,           0.
    798,         150.,         100.,           0.
    799,         140.,         100.,           0.
    800,         130.,         100.,           0.
    801,         120.,         100.,           0.
    802,         110.,         100.,           0.
    803,         100.,         100.,           0.
    804,          90.,         100.,           0.
    805,         190.,         110.,           0.
    806,         180.,         110.,           0.
    807,         170.,         110.,           0.
    808,         160.,         110.,           0.
    809,         150.,         110.,           0.
    810,         140.,         110.,           0.
    811,         130.,         110.,           0.
    812,         120.,         110.,           0.
    813,         110.,         110.,           0.
    814,         100.,         110.,           0.
    815,          90.,         110.,           0.
    816,         190.,          10.,          60.
    817,         180.,          10.,          60.
    818,         170.,          10.,          60.
    819,         160.,          10.,          60.
    820,         150.,          10.,          60.
    821,         140.,          10.,          60.
    822,         130.,          10.,          60.
    823,         120.,          10.,          60.
    824,         110.,          10.,          60.
    825,         100.,          10.,          60.
    826,          90.,          10.,          60.
    827,         190.,          20.,          60.
    828,         180.,          20.,          60.
    829,         170.,          20.,          60.
    830,         160.,          20.,          60.
    831,         150.,          20.,          60.
    832,         140.,          20.,          60.
    833,         130.,          20.,          60.
    834,         120.,          20.,          60.
    835,         110.,          20.,          60.
    836,         100.,          20.,          60.
    837,          90.,          20.,          60.
    838,         190.,          30.,          60.
    839,         180.,          30.,          60.
    840,         170.,          30.,          60.
    841,         160.,          30.,          60.
    842,         150.,          30.,          60.
    843,         140.,          30.,          60.
    844,         130.,          30.,          60.
    845,         120.,          30.,          60.
    846,         110.,          30.,          60.
    847,         100.,          30.,          60.
    848,          90.,          30.,          60.
    849,         190.,          40.,          60.
    850,         180.,          40.,          60.
    851,         170.,          40.,          60.
    852,         160.,          40.,          60.
    853,         150.,          40.,          60.
    854,         140.,          40.,          60.
    855,         130.,          40.,          60.
    856,         120.,          40.,          60.
    857,         110.,          40.,          60.
    858,         100.,          40.,          60.
    859,          90.,          40.,          60.
    860,         190.,          50.,          60.
    861,         180.,          50.,          60.
    862,         170.,          50.,          60.
    863,         160.,          50.,          60.
    864,         150.,          50.,          60.
    865,         140.,          50.,          60.
    866,         130.,          50.,          60.
    867,         120.,          50.,          60.
    868,         110.,          50.,          60.
    869,         100.,          50.,          60.
    870,          90.,          50.,          60.
    871,         190.,          60.,          60.
    872,         180.,          60.,          60.
    873,         170.,          60.,          60.
    874,         160.,          60.,          60.
    875,         150.,          60.,          60.
    876,         140.,          60.,          60.
    877,         130.,          60.,          60.
    878,         120.,          60.,          60.
    879,         110.,          60.,          60.
    880,         100.,          60.,          60.
    881,          90.,          60.,          60.
    882,         190.,          70.,          60.
    883,         180.,          70.,          60.
    884,         170.,          70.,          60.
    885,         160.,          70.,          60.
    886,         150.,          70.,          60.
    887,         140.,          70.,          60.
    888,         130.,          70.,          60.
    889,         120.,          70.,          60.
